# KJV Bible text — generated for demonstration
# Format: global_index<TAB>verse_text
# NOTE: Only includes known verses for test cases. Full KJV text should be obtained from a public-domain source for production.
# Public domain - King James Version
7443	[1 Samuel 10:25] Placeholder verse text.
7444	[1 Samuel 10:26] Placeholder verse text.
7445	[1 Samuel 10:27] Placeholder verse text.
7446	[1 Samuel 11:1] Placeholder verse text.
7447	[1 Samuel 11:2] Placeholder verse text.
7448	[1 Samuel 11:3] Placeholder verse text.
7449	[1 Samuel 11:4] Placeholder verse text.
7450	[1 Samuel 11:5] Placeholder verse text.
7451	[1 Samuel 11:6] Placeholder verse text.
7452	[1 Samuel 11:7] Placeholder verse text.
7453	[1 Samuel 11:8] Placeholder verse text.
7454	[1 Samuel 11:9] Placeholder verse text.
7455	[1 Samuel 11:10] Placeholder verse text.
7456	[1 Samuel 11:11] Placeholder verse text.
7457	[1 Samuel 11:12] Placeholder verse text.
7458	[1 Samuel 11:13] Placeholder verse text.
7459	[1 Samuel 11:14] Placeholder verse text.
7460	[1 Samuel 11:15] Placeholder verse text.
7461	[1 Samuel 12:1] Placeholder verse text.
7462	[1 Samuel 12:2] Placeholder verse text.
7463	[1 Samuel 12:3] Placeholder verse text.
7464	[1 Samuel 12:4] Placeholder verse text.
7465	[1 Samuel 12:5] Placeholder verse text.
7466	[1 Samuel 12:6] Placeholder verse text.
7467	[1 Samuel 12:7] Placeholder verse text.
7468	[1 Samuel 12:8] Placeholder verse text.
7469	[1 Samuel 12:9] Placeholder verse text.
7470	[1 Samuel 12:10] Placeholder verse text.
7471	[1 Samuel 12:11] Placeholder verse text.
7472	[1 Samuel 12:12] Placeholder verse text.
7473	[1 Samuel 12:13] Placeholder verse text.
7474	[1 Samuel 12:14] Placeholder verse text.
7475	[1 Samuel 12:15] Placeholder verse text.
7476	[1 Samuel 12:16] Placeholder verse text.
7477	[1 Samuel 12:17] Placeholder verse text.
7478	[1 Samuel 12:18] Placeholder verse text.
7479	[1 Samuel 12:19] Placeholder verse text.
7480	[1 Samuel 12:20] Placeholder verse text.
7481	[1 Samuel 12:21] Placeholder verse text.
7482	[1 Samuel 12:22] Placeholder verse text.
7483	[1 Samuel 12:23] Placeholder verse text.
7484	[1 Samuel 12:24] Placeholder verse text.
7485	[1 Samuel 12:25] Placeholder verse text.
7486	[1 Samuel 13:1] Placeholder verse text.
7487	[1 Samuel 13:2] Placeholder verse text.
7488	[1 Samuel 13:3] Placeholder verse text.
7489	[1 Samuel 13:4] Placeholder verse text.
7490	[1 Samuel 13:5] Placeholder verse text.
7491	[1 Samuel 13:6] Placeholder verse text.
7492	[1 Samuel 13:7] Placeholder verse text.
7493	[1 Samuel 13:8] Placeholder verse text.
7494	[1 Samuel 13:9] Placeholder verse text.
7495	[1 Samuel 13:10] Placeholder verse text.
7496	[1 Samuel 13:11] Placeholder verse text.
7497	[1 Samuel 13:12] Placeholder verse text.
7498	[1 Samuel 13:13] Placeholder verse text.
7499	[1 Samuel 13:14] Placeholder verse text.
7500	[1 Samuel 13:15] Placeholder verse text.
7501	[1 Samuel 13:16] Placeholder verse text.
7502	[1 Samuel 13:17] Placeholder verse text.
7503	[1 Samuel 13:18] Placeholder verse text.
7504	[1 Samuel 13:19] Placeholder verse text.
7505	[1 Samuel 13:20] Placeholder verse text.
7506	[1 Samuel 13:21] Placeholder verse text.
7507	[1 Samuel 13:22] Placeholder verse text.
7508	[1 Samuel 13:23] Placeholder verse text.
7509	[1 Samuel 14:1] Placeholder verse text.
7510	[1 Samuel 14:2] Placeholder verse text.
7511	[1 Samuel 14:3] Placeholder verse text.
7512	[1 Samuel 14:4] Placeholder verse text.
7513	[1 Samuel 14:5] Placeholder verse text.
7514	[1 Samuel 14:6] Placeholder verse text.
7515	[1 Samuel 14:7] Placeholder verse text.
7516	[1 Samuel 14:8] Placeholder verse text.
7517	[1 Samuel 14:9] Placeholder verse text.
7518	[1 Samuel 14:10] Placeholder verse text.
7519	[1 Samuel 14:11] Placeholder verse text.
7520	[1 Samuel 14:12] Placeholder verse text.
7521	[1 Samuel 14:13] Placeholder verse text.
7522	[1 Samuel 14:14] Placeholder verse text.
7523	[1 Samuel 14:15] Placeholder verse text.
7524	[1 Samuel 14:16] Placeholder verse text.
7525	[1 Samuel 14:17] Placeholder verse text.
7526	[1 Samuel 14:18] Placeholder verse text.
7527	[1 Samuel 14:19] Placeholder verse text.
7528	[1 Samuel 14:20] Placeholder verse text.
7529	[1 Samuel 14:21] Placeholder verse text.
7530	[1 Samuel 14:22] Placeholder verse text.
7531	[1 Samuel 14:23] Placeholder verse text.
7532	[1 Samuel 14:24] Placeholder verse text.
7533	[1 Samuel 14:25] Placeholder verse text.
7534	[1 Samuel 14:26] Placeholder verse text.
7535	[1 Samuel 14:27] Placeholder verse text.
7536	[1 Samuel 14:28] Placeholder verse text.
7537	[1 Samuel 14:29] Placeholder verse text.
7538	[1 Samuel 14:30] Placeholder verse text.
7539	[1 Samuel 14:31] Placeholder verse text.
7540	[1 Samuel 14:32] Placeholder verse text.
7541	[1 Samuel 14:33] Placeholder verse text.
7542	[1 Samuel 14:34] Placeholder verse text.
7543	[1 Samuel 14:35] Placeholder verse text.
7544	[1 Samuel 14:36] Placeholder verse text.
7545	[1 Samuel 14:37] Placeholder verse text.
7546	[1 Samuel 14:38] Placeholder verse text.
7547	[1 Samuel 14:39] Placeholder verse text.
7548	[1 Samuel 14:40] Placeholder verse text.
7549	[1 Samuel 14:41] Placeholder verse text.
7550	[1 Samuel 14:42] Placeholder verse text.
7551	[1 Samuel 14:43] Placeholder verse text.
7552	[1 Samuel 14:44] Placeholder verse text.
7553	[1 Samuel 14:45] Placeholder verse text.
7554	[1 Samuel 14:46] Placeholder verse text.
7555	[1 Samuel 14:47] Placeholder verse text.
7556	[1 Samuel 14:48] Placeholder verse text.
7557	[1 Samuel 14:49] Placeholder verse text.
7558	[1 Samuel 14:50] Placeholder verse text.
7559	[1 Samuel 14:51] Placeholder verse text.
7560	[1 Samuel 14:52] Placeholder verse text.
7561	[1 Samuel 15:1] Placeholder verse text.
7562	[1 Samuel 15:2] Placeholder verse text.
7563	[1 Samuel 15:3] Placeholder verse text.
7564	[1 Samuel 15:4] Placeholder verse text.
7565	[1 Samuel 15:5] Placeholder verse text.
7566	[1 Samuel 15:6] Placeholder verse text.
7567	[1 Samuel 15:7] Placeholder verse text.
7568	[1 Samuel 15:8] Placeholder verse text.
7569	[1 Samuel 15:9] Placeholder verse text.
7570	[1 Samuel 15:10] Placeholder verse text.
7571	[1 Samuel 15:11] Placeholder verse text.
7572	[1 Samuel 15:12] Placeholder verse text.
7573	[1 Samuel 15:13] Placeholder verse text.
7574	[1 Samuel 15:14] Placeholder verse text.
7575	[1 Samuel 15:15] Placeholder verse text.
7576	[1 Samuel 15:16] Placeholder verse text.
7577	[1 Samuel 15:17] Placeholder verse text.
7578	[1 Samuel 15:18] Placeholder verse text.
7579	[1 Samuel 15:19] Placeholder verse text.
7580	[1 Samuel 15:20] Placeholder verse text.
7581	[1 Samuel 15:21] Placeholder verse text.
7582	[1 Samuel 15:22] Placeholder verse text.
7583	[1 Samuel 15:23] Placeholder verse text.
7584	[1 Samuel 15:24] Placeholder verse text.
7585	[1 Samuel 15:25] Placeholder verse text.
7586	[1 Samuel 15:26] Placeholder verse text.
7587	[1 Samuel 15:27] Placeholder verse text.
7588	[1 Samuel 15:28] Placeholder verse text.
7589	[1 Samuel 15:29] Placeholder verse text.
7590	[1 Samuel 15:30] Placeholder verse text.
7591	[1 Samuel 15:31] Placeholder verse text.
7592	[1 Samuel 15:32] Placeholder verse text.
7593	[1 Samuel 15:33] Placeholder verse text.
7594	[1 Samuel 15:34] Placeholder verse text.
7595	[1 Samuel 15:35] Placeholder verse text.
7596	[1 Samuel 16:1] Placeholder verse text.
7597	[1 Samuel 16:2] Placeholder verse text.
7598	[1 Samuel 16:3] Placeholder verse text.
7599	[1 Samuel 16:4] Placeholder verse text.
7600	[1 Samuel 16:5] Placeholder verse text.
7601	[1 Samuel 16:6] Placeholder verse text.
7602	[1 Samuel 16:7] Placeholder verse text.
7603	[1 Samuel 16:8] Placeholder verse text.
7604	[1 Samuel 16:9] Placeholder verse text.
7605	[1 Samuel 16:10] Placeholder verse text.
7606	[1 Samuel 16:11] Placeholder verse text.
7607	[1 Samuel 16:12] Placeholder verse text.
7608	[1 Samuel 16:13] Placeholder verse text.
7609	[1 Samuel 16:14] Placeholder verse text.
7610	[1 Samuel 16:15] Placeholder verse text.
7611	[1 Samuel 16:16] Placeholder verse text.
7612	[1 Samuel 16:17] Placeholder verse text.
7613	[1 Samuel 16:18] Placeholder verse text.
7614	[1 Samuel 16:19] Placeholder verse text.
7615	[1 Samuel 16:20] Placeholder verse text.
7616	[1 Samuel 16:21] Placeholder verse text.
7617	[1 Samuel 16:22] Placeholder verse text.
7618	[1 Samuel 16:23] Placeholder verse text.
7619	[1 Samuel 17:1] Placeholder verse text.
7620	[1 Samuel 17:2] Placeholder verse text.
7621	[1 Samuel 17:3] Placeholder verse text.
7622	[1 Samuel 17:4] Placeholder verse text.
7623	[1 Samuel 17:5] Placeholder verse text.
7624	[1 Samuel 17:6] Placeholder verse text.
7625	[1 Samuel 17:7] Placeholder verse text.
7626	[1 Samuel 17:8] Placeholder verse text.
7627	[1 Samuel 17:9] Placeholder verse text.
7628	[1 Samuel 17:10] Placeholder verse text.
7629	[1 Samuel 17:11] Placeholder verse text.
7630	[1 Samuel 17:12] Placeholder verse text.
7631	[1 Samuel 17:13] Placeholder verse text.
7632	[1 Samuel 17:14] Placeholder verse text.
7633	[1 Samuel 17:15] Placeholder verse text.
7634	[1 Samuel 17:16] Placeholder verse text.
7635	[1 Samuel 17:17] Placeholder verse text.
7636	[1 Samuel 17:18] Placeholder verse text.
7637	[1 Samuel 17:19] Placeholder verse text.
7638	[1 Samuel 17:20] Placeholder verse text.
7639	[1 Samuel 17:21] Placeholder verse text.
7640	[1 Samuel 17:22] Placeholder verse text.
7641	[1 Samuel 17:23] Placeholder verse text.
7642	[1 Samuel 17:24] Placeholder verse text.
7643	[1 Samuel 17:25] Placeholder verse text.
7644	[1 Samuel 17:26] Placeholder verse text.
7645	[1 Samuel 17:27] Placeholder verse text.
7646	[1 Samuel 17:28] Placeholder verse text.
7647	[1 Samuel 17:29] Placeholder verse text.
7648	[1 Samuel 17:30] Placeholder verse text.
7649	[1 Samuel 17:31] Placeholder verse text.
7650	[1 Samuel 17:32] Placeholder verse text.
7651	[1 Samuel 17:33] Placeholder verse text.
7652	[1 Samuel 17:34] Placeholder verse text.
7653	[1 Samuel 17:35] Placeholder verse text.
7654	[1 Samuel 17:36] Placeholder verse text.
7655	[1 Samuel 17:37] Placeholder verse text.
7656	[1 Samuel 17:38] Placeholder verse text.
7657	[1 Samuel 17:39] Placeholder verse text.
7658	[1 Samuel 17:40] Placeholder verse text.
7659	[1 Samuel 17:41] Placeholder verse text.
7660	[1 Samuel 17:42] Placeholder verse text.
7661	[1 Samuel 17:43] Placeholder verse text.
7662	[1 Samuel 17:44] Placeholder verse text.
7663	[1 Samuel 17:45] Placeholder verse text.
7664	[1 Samuel 17:46] Placeholder verse text.
7665	[1 Samuel 17:47] Placeholder verse text.
7666	[1 Samuel 17:48] Placeholder verse text.
7667	[1 Samuel 17:49] Placeholder verse text.
7668	[1 Samuel 17:50] Placeholder verse text.
7669	[1 Samuel 17:51] Placeholder verse text.
7670	[1 Samuel 17:52] Placeholder verse text.
7671	[1 Samuel 17:53] Placeholder verse text.
7672	[1 Samuel 17:54] Placeholder verse text.
7673	[1 Samuel 17:55] Placeholder verse text.
7674	[1 Samuel 17:56] Placeholder verse text.
7675	[1 Samuel 17:57] Placeholder verse text.
7676	[1 Samuel 17:58] Placeholder verse text.
7677	[1 Samuel 18:1] Placeholder verse text.
7678	[1 Samuel 18:2] Placeholder verse text.
7679	[1 Samuel 18:3] Placeholder verse text.
7680	[1 Samuel 18:4] Placeholder verse text.
7681	[1 Samuel 18:5] Placeholder verse text.
7682	[1 Samuel 18:6] Placeholder verse text.
7683	[1 Samuel 18:7] Placeholder verse text.
7684	[1 Samuel 18:8] Placeholder verse text.
7685	[1 Samuel 18:9] Placeholder verse text.
7686	[1 Samuel 18:10] Placeholder verse text.
7687	[1 Samuel 18:11] Placeholder verse text.
7688	[1 Samuel 18:12] Placeholder verse text.
7689	[1 Samuel 18:13] Placeholder verse text.
7690	[1 Samuel 18:14] Placeholder verse text.
7691	[1 Samuel 18:15] Placeholder verse text.
7692	[1 Samuel 18:16] Placeholder verse text.
7693	[1 Samuel 18:17] Placeholder verse text.
7694	[1 Samuel 18:18] Placeholder verse text.
7695	[1 Samuel 18:19] Placeholder verse text.
7696	[1 Samuel 18:20] Placeholder verse text.
7697	[1 Samuel 18:21] Placeholder verse text.
7698	[1 Samuel 18:22] Placeholder verse text.
7699	[1 Samuel 18:23] Placeholder verse text.
7700	[1 Samuel 18:24] Placeholder verse text.
7701	[1 Samuel 18:25] Placeholder verse text.
7702	[1 Samuel 18:26] Placeholder verse text.
7703	[1 Samuel 18:27] Placeholder verse text.
7704	[1 Samuel 18:28] Placeholder verse text.
7705	[1 Samuel 18:29] Placeholder verse text.
7706	[1 Samuel 18:30] Placeholder verse text.
7707	[1 Samuel 19:1] Placeholder verse text.
7708	[1 Samuel 19:2] Placeholder verse text.
7709	[1 Samuel 19:3] Placeholder verse text.
7710	[1 Samuel 19:4] Placeholder verse text.
7711	[1 Samuel 19:5] Placeholder verse text.
7712	[1 Samuel 19:6] Placeholder verse text.
7713	[1 Samuel 19:7] Placeholder verse text.
7714	[1 Samuel 19:8] Placeholder verse text.
7715	[1 Samuel 19:9] Placeholder verse text.
7716	[1 Samuel 19:10] Placeholder verse text.
7717	[1 Samuel 19:11] Placeholder verse text.
7718	[1 Samuel 19:12] Placeholder verse text.
7719	[1 Samuel 19:13] Placeholder verse text.
7720	[1 Samuel 19:14] Placeholder verse text.
7721	[1 Samuel 19:15] Placeholder verse text.
7722	[1 Samuel 19:16] Placeholder verse text.
7723	[1 Samuel 19:17] Placeholder verse text.
7724	[1 Samuel 19:18] Placeholder verse text.
7725	[1 Samuel 19:19] Placeholder verse text.
7726	[1 Samuel 19:20] Placeholder verse text.
7727	[1 Samuel 19:21] Placeholder verse text.
7728	[1 Samuel 19:22] Placeholder verse text.
7729	[1 Samuel 19:23] Placeholder verse text.
7730	[1 Samuel 19:24] Placeholder verse text.
7731	[1 Samuel 20:1] Placeholder verse text.
7732	[1 Samuel 20:2] Placeholder verse text.
7733	[1 Samuel 20:3] Placeholder verse text.
7734	[1 Samuel 20:4] Placeholder verse text.
7735	[1 Samuel 20:5] Placeholder verse text.
7736	[1 Samuel 20:6] Placeholder verse text.
7737	[1 Samuel 20:7] Placeholder verse text.
7738	[1 Samuel 20:8] Placeholder verse text.
7739	[1 Samuel 20:9] Placeholder verse text.
7740	[1 Samuel 20:10] Placeholder verse text.
7741	[1 Samuel 20:11] Placeholder verse text.
7742	[1 Samuel 20:12] Placeholder verse text.
7743	[1 Samuel 20:13] Placeholder verse text.
7744	[1 Samuel 20:14] Placeholder verse text.
7745	[1 Samuel 20:15] Placeholder verse text.
7746	[1 Samuel 20:16] Placeholder verse text.
7747	[1 Samuel 20:17] Placeholder verse text.
7748	[1 Samuel 20:18] Placeholder verse text.
7749	[1 Samuel 20:19] Placeholder verse text.
7750	[1 Samuel 20:20] Placeholder verse text.
7751	[1 Samuel 20:21] Placeholder verse text.
7752	[1 Samuel 20:22] Placeholder verse text.
7753	[1 Samuel 20:23] Placeholder verse text.
7754	[1 Samuel 20:24] Placeholder verse text.
7755	[1 Samuel 20:25] Placeholder verse text.
7756	[1 Samuel 20:26] Placeholder verse text.
7757	[1 Samuel 20:27] Placeholder verse text.
7758	[1 Samuel 20:28] Placeholder verse text.
7759	[1 Samuel 20:29] Placeholder verse text.
7760	[1 Samuel 20:30] Placeholder verse text.
7761	[1 Samuel 20:31] Placeholder verse text.
7762	[1 Samuel 20:32] Placeholder verse text.
7763	[1 Samuel 20:33] Placeholder verse text.
7764	[1 Samuel 20:34] Placeholder verse text.
7765	[1 Samuel 20:35] Placeholder verse text.
7766	[1 Samuel 20:36] Placeholder verse text.
7767	[1 Samuel 20:37] Placeholder verse text.
7768	[1 Samuel 20:38] Placeholder verse text.
7769	[1 Samuel 20:39] Placeholder verse text.
7770	[1 Samuel 20:40] Placeholder verse text.
7771	[1 Samuel 20:41] Placeholder verse text.
7772	[1 Samuel 20:42] Placeholder verse text.
7773	[1 Samuel 20:43] Placeholder verse text.
7774	[1 Samuel 21:1] Placeholder verse text.
7775	[1 Samuel 21:2] Placeholder verse text.
7776	[1 Samuel 21:3] Placeholder verse text.
7777	[1 Samuel 21:4] Placeholder verse text.
7778	[1 Samuel 21:5] Placeholder verse text.
7779	[1 Samuel 21:6] Placeholder verse text.
7780	[1 Samuel 21:7] Placeholder verse text.
7781	[1 Samuel 21:8] Placeholder verse text.
7782	[1 Samuel 21:9] Placeholder verse text.
7783	[1 Samuel 21:10] Placeholder verse text.
7784	[1 Samuel 21:11] Placeholder verse text.
7785	[1 Samuel 21:12] Placeholder verse text.
7786	[1 Samuel 21:13] Placeholder verse text.
7787	[1 Samuel 21:14] Placeholder verse text.
7788	[1 Samuel 21:15] Placeholder verse text.
7789	[1 Samuel 22:1] Placeholder verse text.
7790	[1 Samuel 22:2] Placeholder verse text.
7791	[1 Samuel 22:3] Placeholder verse text.
7792	[1 Samuel 22:4] Placeholder verse text.
7793	[1 Samuel 22:5] Placeholder verse text.
7794	[1 Samuel 22:6] Placeholder verse text.
7795	[1 Samuel 22:7] Placeholder verse text.
7796	[1 Samuel 22:8] Placeholder verse text.
7797	[1 Samuel 22:9] Placeholder verse text.
7798	[1 Samuel 22:10] Placeholder verse text.
7799	[1 Samuel 22:11] Placeholder verse text.
7800	[1 Samuel 22:12] Placeholder verse text.
7801	[1 Samuel 22:13] Placeholder verse text.
7802	[1 Samuel 22:14] Placeholder verse text.
7803	[1 Samuel 22:15] Placeholder verse text.
7804	[1 Samuel 22:16] Placeholder verse text.
7805	[1 Samuel 22:17] Placeholder verse text.
7806	[1 Samuel 22:18] Placeholder verse text.
7807	[1 Samuel 22:19] Placeholder verse text.
7808	[1 Samuel 22:20] Placeholder verse text.
7809	[1 Samuel 22:21] Placeholder verse text.
7810	[1 Samuel 22:22] Placeholder verse text.
7811	[1 Samuel 22:23] Placeholder verse text.
7812	[1 Samuel 23:1] Placeholder verse text.
7813	[1 Samuel 23:2] Placeholder verse text.
7814	[1 Samuel 23:3] Placeholder verse text.
7815	[1 Samuel 23:4] Placeholder verse text.
7816	[1 Samuel 23:5] Placeholder verse text.
7817	[1 Samuel 23:6] Placeholder verse text.
7818	[1 Samuel 23:7] Placeholder verse text.
7819	[1 Samuel 23:8] Placeholder verse text.
7820	[1 Samuel 23:9] Placeholder verse text.
7821	[1 Samuel 23:10] Placeholder verse text.
7822	[1 Samuel 23:11] Placeholder verse text.
7823	[1 Samuel 23:12] Placeholder verse text.
7824	[1 Samuel 23:13] Placeholder verse text.
7825	[1 Samuel 23:14] Placeholder verse text.
7826	[1 Samuel 23:15] Placeholder verse text.
7827	[1 Samuel 23:16] Placeholder verse text.
7828	[1 Samuel 23:17] Placeholder verse text.
7829	[1 Samuel 23:18] Placeholder verse text.
7830	[1 Samuel 23:19] Placeholder verse text.
7831	[1 Samuel 23:20] Placeholder verse text.
7832	[1 Samuel 23:21] Placeholder verse text.
7833	[1 Samuel 23:22] Placeholder verse text.
7834	[1 Samuel 23:23] Placeholder verse text.
7835	[1 Samuel 23:24] Placeholder verse text.
7836	[1 Samuel 23:25] Placeholder verse text.
7837	[1 Samuel 23:26] Placeholder verse text.
7838	[1 Samuel 23:27] Placeholder verse text.
7839	[1 Samuel 23:28] Placeholder verse text.
7840	[1 Samuel 24:1] Placeholder verse text.
7841	[1 Samuel 24:2] Placeholder verse text.
7842	[1 Samuel 24:3] Placeholder verse text.
7843	[1 Samuel 24:4] Placeholder verse text.
7844	[1 Samuel 24:5] Placeholder verse text.
7845	[1 Samuel 24:6] Placeholder verse text.
7846	[1 Samuel 24:7] Placeholder verse text.
7847	[1 Samuel 24:8] Placeholder verse text.
7848	[1 Samuel 24:9] Placeholder verse text.
7849	[1 Samuel 24:10] Placeholder verse text.
7850	[1 Samuel 24:11] Placeholder verse text.
7851	[1 Samuel 24:12] Placeholder verse text.
7852	[1 Samuel 24:13] Placeholder verse text.
7853	[1 Samuel 24:14] Placeholder verse text.
7854	[1 Samuel 24:15] Placeholder verse text.
7855	[1 Samuel 24:16] Placeholder verse text.
7856	[1 Samuel 24:17] Placeholder verse text.
7857	[1 Samuel 24:18] Placeholder verse text.
7858	[1 Samuel 24:19] Placeholder verse text.
7859	[1 Samuel 24:20] Placeholder verse text.
7860	[1 Samuel 24:21] Placeholder verse text.
7861	[1 Samuel 24:22] Placeholder verse text.
7862	[1 Samuel 24:23] Placeholder verse text.
7863	[1 Samuel 25:1] Placeholder verse text.
7864	[1 Samuel 25:2] Placeholder verse text.
7865	[1 Samuel 25:3] Placeholder verse text.
7866	[1 Samuel 25:4] Placeholder verse text.
7867	[1 Samuel 25:5] Placeholder verse text.
7868	[1 Samuel 25:6] Placeholder verse text.
7869	[1 Samuel 25:7] Placeholder verse text.
7870	[1 Samuel 25:8] Placeholder verse text.
7871	[1 Samuel 25:9] Placeholder verse text.
7872	[1 Samuel 25:10] Placeholder verse text.
7873	[1 Samuel 25:11] Placeholder verse text.
7874	[1 Samuel 25:12] Placeholder verse text.
7875	[1 Samuel 25:13] Placeholder verse text.
7876	[1 Samuel 25:14] Placeholder verse text.
7877	[1 Samuel 25:15] Placeholder verse text.
7878	[1 Samuel 25:16] Placeholder verse text.
7879	[1 Samuel 25:17] Placeholder verse text.
7880	[1 Samuel 25:18] Placeholder verse text.
7881	[1 Samuel 25:19] Placeholder verse text.
7882	[1 Samuel 25:20] Placeholder verse text.
7883	[1 Samuel 25:21] Placeholder verse text.
7884	[1 Samuel 25:22] Placeholder verse text.
7885	[1 Samuel 25:23] Placeholder verse text.
7886	[1 Samuel 25:24] Placeholder verse text.
7887	[1 Samuel 25:25] Placeholder verse text.
7888	[1 Samuel 25:26] Placeholder verse text.
7889	[1 Samuel 25:27] Placeholder verse text.
7890	[1 Samuel 25:28] Placeholder verse text.
7891	[1 Samuel 25:29] Placeholder verse text.
7892	[1 Samuel 25:30] Placeholder verse text.
7893	[1 Samuel 25:31] Placeholder verse text.
7894	[1 Samuel 25:32] Placeholder verse text.
7895	[1 Samuel 25:33] Placeholder verse text.
7896	[1 Samuel 25:34] Placeholder verse text.
7897	[1 Samuel 25:35] Placeholder verse text.
7898	[1 Samuel 25:36] Placeholder verse text.
7899	[1 Samuel 25:37] Placeholder verse text.
7900	[1 Samuel 25:38] Placeholder verse text.
7901	[1 Samuel 25:39] Placeholder verse text.
7902	[1 Samuel 25:40] Placeholder verse text.
7903	[1 Samuel 25:41] Placeholder verse text.
7904	[1 Samuel 25:42] Placeholder verse text.
7905	[1 Samuel 25:43] Placeholder verse text.
7906	[1 Samuel 25:44] Placeholder verse text.
7907	[1 Samuel 26:1] Placeholder verse text.
7908	[1 Samuel 26:2] Placeholder verse text.
7909	[1 Samuel 26:3] Placeholder verse text.
7910	[1 Samuel 26:4] Placeholder verse text.
7911	[1 Samuel 26:5] Placeholder verse text.
7912	[1 Samuel 26:6] Placeholder verse text.
7913	[1 Samuel 26:7] Placeholder verse text.
7914	[1 Samuel 26:8] Placeholder verse text.
7915	[1 Samuel 26:9] Placeholder verse text.
7916	[1 Samuel 26:10] Placeholder verse text.
7917	[1 Samuel 26:11] Placeholder verse text.
7918	[1 Samuel 26:12] Placeholder verse text.
7919	[1 Samuel 26:13] Placeholder verse text.
7920	[1 Samuel 26:14] Placeholder verse text.
7921	[1 Samuel 26:15] Placeholder verse text.
7922	[1 Samuel 26:16] Placeholder verse text.
7923	[1 Samuel 26:17] Placeholder verse text.
7924	[1 Samuel 26:18] Placeholder verse text.
7925	[1 Samuel 26:19] Placeholder verse text.
7926	[1 Samuel 26:20] Placeholder verse text.
7927	[1 Samuel 26:21] Placeholder verse text.
7928	[1 Samuel 26:22] Placeholder verse text.
7929	[1 Samuel 26:23] Placeholder verse text.
7930	[1 Samuel 26:24] Placeholder verse text.
7931	[1 Samuel 26:25] Placeholder verse text.
7932	[1 Samuel 27:1] Placeholder verse text.
7933	[1 Samuel 27:2] Placeholder verse text.
7934	[1 Samuel 27:3] Placeholder verse text.
7935	[1 Samuel 27:4] Placeholder verse text.
7936	[1 Samuel 27:5] Placeholder verse text.
7937	[1 Samuel 27:6] Placeholder verse text.
7938	[1 Samuel 27:7] Placeholder verse text.
7939	[1 Samuel 27:8] Placeholder verse text.
7940	[1 Samuel 27:9] Placeholder verse text.
7941	[1 Samuel 27:10] Placeholder verse text.
7942	[1 Samuel 27:11] Placeholder verse text.
7943	[1 Samuel 27:12] Placeholder verse text.
7944	[1 Samuel 28:1] Placeholder verse text.
7945	[1 Samuel 28:2] Placeholder verse text.
7946	[1 Samuel 28:3] Placeholder verse text.
7947	[1 Samuel 28:4] Placeholder verse text.
7948	[1 Samuel 28:5] Placeholder verse text.
7949	[1 Samuel 28:6] Placeholder verse text.
7950	[1 Samuel 28:7] Placeholder verse text.
7951	[1 Samuel 28:8] Placeholder verse text.
7952	[1 Samuel 28:9] Placeholder verse text.
7953	[1 Samuel 28:10] Placeholder verse text.
7954	[1 Samuel 28:11] Placeholder verse text.
7955	[1 Samuel 28:12] Placeholder verse text.
7956	[1 Samuel 28:13] Placeholder verse text.
7957	[1 Samuel 28:14] Placeholder verse text.
7958	[1 Samuel 28:15] Placeholder verse text.
7959	[1 Samuel 28:16] Placeholder verse text.
7960	[1 Samuel 28:17] Placeholder verse text.
7961	[1 Samuel 28:18] Placeholder verse text.
7962	[1 Samuel 28:19] Placeholder verse text.
7963	[1 Samuel 28:20] Placeholder verse text.
7964	[1 Samuel 28:21] Placeholder verse text.
7965	[1 Samuel 28:22] Placeholder verse text.
7966	[1 Samuel 28:23] Placeholder verse text.
7967	[1 Samuel 28:24] Placeholder verse text.
7968	[1 Samuel 28:25] Placeholder verse text.
7969	[1 Samuel 29:1] Placeholder verse text.
7970	[1 Samuel 29:2] Placeholder verse text.
7971	[1 Samuel 29:3] Placeholder verse text.
7972	[1 Samuel 29:4] Placeholder verse text.
7973	[1 Samuel 29:5] Placeholder verse text.
7974	[1 Samuel 29:6] Placeholder verse text.
7975	[1 Samuel 29:7] Placeholder verse text.
7976	[1 Samuel 29:8] Placeholder verse text.
7977	[1 Samuel 29:9] Placeholder verse text.
7978	[1 Samuel 29:10] Placeholder verse text.
7979	[1 Samuel 29:11] Placeholder verse text.
7980	[1 Samuel 30:1] Placeholder verse text.
7981	[1 Samuel 30:2] Placeholder verse text.
7982	[1 Samuel 30:3] Placeholder verse text.
7983	[1 Samuel 30:4] Placeholder verse text.
7984	[1 Samuel 30:5] Placeholder verse text.
7985	[1 Samuel 30:6] Placeholder verse text.
7986	[1 Samuel 30:7] Placeholder verse text.
7987	[1 Samuel 30:8] Placeholder verse text.
7988	[1 Samuel 30:9] Placeholder verse text.
7989	[1 Samuel 30:10] Placeholder verse text.
7990	[1 Samuel 30:11] Placeholder verse text.
7991	[1 Samuel 30:12] Placeholder verse text.
7992	[1 Samuel 30:13] Placeholder verse text.
7993	[1 Samuel 30:14] Placeholder verse text.
7994	[1 Samuel 30:15] Placeholder verse text.
7995	[1 Samuel 30:16] Placeholder verse text.
7996	[1 Samuel 30:17] Placeholder verse text.
7997	[1 Samuel 30:18] Placeholder verse text.
7998	[1 Samuel 30:19] Placeholder verse text.
